Gövde Kapak Malzemesi Numune 1|Dökme Demir Spektrometrik Analiz (Cast Iron Spectrometric Analysis)|Ti  0.012  %  ASTM E1999  |Ti|0.012
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|P  0.035  %  ASTM E1086  |P|0.035
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|S  0.011  %  ASTM E1086  |S|0.011
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.61  %  ASTM E1086  |Cr|18.61
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.192  %  ASTM E1086  |Ni|8.192
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.205  %  ASTM E1086  |Mo|0.205
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.537  %  ASTM E1086  |Cu|0.537
Masfal Pimi Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|C  0.032  %  ASTM E1086  |C|0.032
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Si  0.417  %  ASTM E1086  |Si|0.417
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.604  %  ASTM E1086  |Mn|1.604
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|P  0.033  %  ASTM E1086  |P|0.033
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|S  0.013  %  ASTM E1086  |S|0.013
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.47  %  ASTM E1086  |Cr|18.47
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.227  %  ASTM E1086  |Ni|8.227
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.202  %  ASTM E1086  |Mo|0.202
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.545  %  ASTM E1086  |Cu|0.545
Masfal Pimi Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|C  0.037  %  ASTM E1086  |C|0.037
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Si  0.415  %  ASTM E1086  |Si|0.415
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.638  %  ASTM E1086  |Mn|1.638
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|P  0.033  %  ASTM E1086  |P|0.033
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|S  0.010  %  ASTM E1086  |S|0.010
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.44  %  ASTM E1086  |Cr|18.44
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.231  %  ASTM E1086  |Ni|8.231
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.207  %  ASTM E1086  |Mo|0.207
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.551  %  ASTM E1086  |Cu|0.551
Masfal Pimi Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|C  0.033  %  ASTM E1086  |C|0.033
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Si  0.422  %  ASTM E1086  |Si|0.422
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.629  %  ASTM E1086  |Mn|1.629
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|P  0.037  %  ASTM E1086  |P|0.037
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|S  0.012  %  ASTM E1086  |S|0.012
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.57  %  ASTM E1086  |Cr|18.57
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.144  %  ASTM E1086  |Ni|8.144
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.203  %  ASTM E1086  |Mo|0.203
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.548  %  ASTM E1086  |Cu|0.548
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 1|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|C  0.039  %  ASTM E1086  |C|0.039
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Si  0.410  %  ASTM E1086  |Si|0.410
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.649  %  ASTM E1086  |Mn|1.649
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|P  0.036  %  ASTM E1086  |P|0.036
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|S  0.010  %  ASTM E1086  |S|0.010
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.55  %  ASTM E1086  |Cr|18.55
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.243  %  ASTM E1086  |Ni|8.243
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.205  %  ASTM E1086  |Mo|0.205
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.536  %  ASTM E1086  |Cu|0.536
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|C  0.037  %  ASTM E1086  |C|0.037
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Si  0.411  %  ASTM E1086  |Si|0.411
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.615  %  ASTM E1086  |Mn|1.615
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|P  0.033  %  ASTM E1086  |P|0.033
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|S  0.014  %  ASTM E1086  |S|0.014
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.62  %  ASTM E1086  |Cr|18.62
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.250  %  ASTM E1086  |Ni|8.250
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.204  %  ASTM E1086  |Mo|0.204
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.547  %  ASTM E1086  |Cu|0.547
Parsel Bacası Kapama Takımı Açma Anahtarı Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Gövde Kapak Malzemesi Numune 1|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   528.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|528.00
Gövde Kapak Malzemesi Numune 1|ParametersAnaliz Sonuçları|Rp0,2  391.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|391.00
Gövde Kapak Malzemesi Numune 1|ParametersAnaliz Sonuçları|A5  9.500  %  EN ISO 6892-1 Metod B  |A5|9.500
Gövde Kapak Malzemesi Numune 2|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   533.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|533.00
Gövde Kapak Malzemesi Numune 2|ParametersAnaliz Sonuçları|Rp0,2  402.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|402.00
Gövde Kapak Malzemesi Numune 2|ParametersAnaliz Sonuçları|A5  11.50  %  EN ISO 6892-1 Metod B  |A5|11.50
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   543.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|543.00
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|Rp0,2  411.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|411.00
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|A5  10.00  %  EN ISO 6892-1 Metod B  |A5|10.00
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   530.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|530.00
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|Rp0,2  399.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|399.00
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|A5  12.00  %  EN ISO 6892-1 Metod B  |A5|12.00
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   549.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|549.00
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|Rp0,2  408.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|408.00
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|A5  10.00  %  EN ISO 6892-1 Metod B  |A5|10.00
Kilit Mekanizması Numune 1|Paslanmaz Celik|Çekme Gerilmesi (Rm)   765.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|765.00
Kilit Mekanizması Numune 1|Paslanmaz Celik|Rp0,2  509.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|509.00
Kilit Mekanizması Numune 1|Paslanmaz Celik|A5  40.50  %  EN ISO 6892-1 Metod B  |A5|40.50
Kilit Mekanizması Numune 2|Paslanmaz Celik|Çekme Gerilmesi (Rm)   777.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|777.00
Kilit Mekanizması Numune 2|Paslanmaz Celik|Rp0,2  529.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|529.00
Kilit Mekanizması Numune 2|Paslanmaz Celik|A5  45.00  %  EN ISO 6892-1 Metod B  |A5|45.00
Kilit Mekanizması Numune 3|Paslanmaz Celik|Çekme Gerilmesi (Rm)   759.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|759.00
Kilit Mekanizması Numune 3|Paslanmaz Celik|Rp0,2  498.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|498.00
Kilit Mekanizması Numune 3|Paslanmaz Celik|A5  40.00  %  EN ISO 6892-1 Metod B  |A5|40.00
Kilit Mekanizması Numune 4|Paslanmaz Celik|Çekme Gerilmesi (Rm)   742.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|742.00
Kilit Mekanizması Numune 4|Paslanmaz Celik|Rp0,2  500.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|500.00
Kilit Mekanizması Numune 4|Paslanmaz Celik|A5  43.00  %  EN ISO 6892-1 Metod B  |A5|43.00
Kilit Mekanizması Numune 5|Paslanmaz Celik|Çekme Gerilmesi (Rm)   750.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)|750.00
Kilit Mekanizması Numune 5|Paslanmaz Celik|Rp0,2  511.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|511.00
Kilit Mekanizması Numune 5|Paslanmaz Celik|A5  41.50  %  EN ISO 6892-1 Metod B  |A5|41.50
Gövde Kapak Malzemesi Numune 1|ParametersAnaliz Sonuçları|1.Ölçüm Brinell   181.56   HBW 2,5/187,5  EN ISO 6506-1  |1.Ölçüm Brinell|181.56
Gövde Kapak Malzemesi Numune 1|ParametersAnaliz Sonuçları|2.Ölçüm Brinell   182.14   HBW 2,5/187,5  EN ISO 6506-1  |2.Ölçüm Brinell|182.14
Gövde Kapak Malzemesi Numune 1|ParametersAnaliz Sonuçları|3.Ölçüm Brinell   181.91   HBW 2,5/187,5  EN ISO 6506-1  |3.Ölçüm Brinell|181.91
Gövde Kapak Malzemesi Numune 2|ParametersAnaliz Sonuçları|1.Ölçüm Brinell   180.50   HBW 2,5/187,5  EN ISO 6506-1  |1.Ölçüm Brinell|180.50
Gövde Kapak Malzemesi Numune 2|ParametersAnaliz Sonuçları|2.Ölçüm Brinell   180.41   HBW 2,5/187,5  EN ISO 6506-1  |2.Ölçüm Brinell|180.41
Gövde Kapak Malzemesi Numune 2|ParametersAnaliz Sonuçları|3.Ölçüm Brinell   180.66   HBW 2,5/187,5  EN ISO 6506-1  |3.Ölçüm Brinell|180.66
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|1.Ölçüm Brinell   181.26   HBW 2,5/187,5  EN ISO 6506-1  |1.Ölçüm Brinell|181.26
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|2.Ölçüm Brinell   183.42   HBW 2,5/187,5  EN ISO 6506-1  |2.Ölçüm Brinell|183.42
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|3.Ölçüm Brinell   180.16   HBW 2,5/187,5  EN ISO 6506-1  |3.Ölçüm Brinell|180.16
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|1.Ölçüm Brinell   179.98   HBW 2,5/187,5  EN ISO 6506-1  |1.Ölçüm Brinell|179.98
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|2.Ölçüm Brinell   180.11   HBW 2,5/187,5  EN ISO 6506-1  |2.Ölçüm Brinell|180.11
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|3.Ölçüm Brinell   181.25   HBW 2,5/187,5  EN ISO 6506-1  |3.Ölçüm Brinell|181.25
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|1.Ölçüm Brinell   182.22   HBW 2,5/187,5  EN ISO 6506-1  |1.Ölçüm Brinell|182.22
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|2.Ölçüm Brinell   183.16   HBW 2,5/187,5  EN ISO 6506-1  |2.Ölçüm Brinell|183.16
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|3.Ölçüm Brinell   180.15   HBW 2,5/187,5  EN ISO 6506-1  |3.Ölçüm Brinell|180.15
EPDM Conta Numune 1|ParametersAnaliz Sonuçları|*Shore A 1.Ölçüm   67.00   Shore A  TS ISO 48-2  |Shore A 1.Ölçüm|67.00
EPDM Conta Numune 1|ParametersAnaliz Sonuçları|*Shore A 2.Ölçüm   68.00   Shore A  TS ISO 48-2  |Shore A 2.Ölçüm|68.00
EPDM Conta Numune 1|ParametersAnaliz Sonuçları|*Shore A 3.Ölçüm   67.00   Shore A  TS ISO 48-2  |Shore A 3.Ölçüm|67.00
EPDM Conta Numune 2|ParametersAnaliz Sonuçları|*Shore A 1.Ölçüm   69.00   Shore A  TS ISO 48-2  |Shore A 1.Ölçüm|69.00
EPDM Conta Numune 2|ParametersAnaliz Sonuçları|*Shore A 2.Ölçüm   68.00   Shore A  TS ISO 48-2  |Shore A 2.Ölçüm|68.00
EPDM Conta Numune 2|ParametersAnaliz Sonuçları|*Shore A 3.Ölçüm   66.00   Shore A  TS ISO 48-2  |Shore A 3.Ölçüm|66.00
EPDM Conta Numune 3|ParametersAnaliz Sonuçları|*Shore A 1.Ölçüm   67.00   Shore A  TS ISO 48-2  |Shore A 1.Ölçüm|67.00
EPDM Conta Numune 3|ParametersAnaliz Sonuçları|*Shore A 2.Ölçüm   67.00   Shore A  TS ISO 48-2  |Shore A 2.Ölçüm|67.00
EPDM Conta Numune 3|ParametersAnaliz Sonuçları|*Shore A 3.Ölçüm   69.00   Shore A  TS ISO 48-2  |Shore A 3.Ölçüm|69.00
EPDM Conta Numune 4|ParametersAnaliz Sonuçları|*Shore A 1.Ölçüm   67.00   Shore A  TS ISO 48-2  |Shore A 1.Ölçüm|67.00
EPDM Conta Numune 4|ParametersAnaliz Sonuçları|*Shore A 2.Ölçüm   68.00   Shore A  TS ISO 48-2  |Shore A 2.Ölçüm|68.00
EPDM Conta Numune 4|ParametersAnaliz Sonuçları|*Shore A 3.Ölçüm   66.00   Shore A  TS ISO 48-2  |Shore A 3.Ölçüm|66.00
EPDM Conta Numune 5|ParametersAnaliz Sonuçları|*Shore A 1.Ölçüm   68.00   Shore A  TS ISO 48-2  |Shore A 1.Ölçüm|68.00
EPDM Conta Numune 5|ParametersAnaliz Sonuçları|*Shore A 2.Ölçüm   69.00   Shore A  TS ISO 48-2  |Shore A 2.Ölçüm|69.00
EPDM Conta Numune 5|ParametersAnaliz Sonuçları|*Shore A 3.Ölçüm   66.00   Shore A  TS ISO 48-2  |Shore A 3.Ölçüm|66.00
EPDM - Conta Numune 1|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   13.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti|13.00
EPDM - Conta Numune 1|ParametersAnaliz Sonuçları|*Uzama  380.00  %  TS ISO 37  |Uzama|380.00
EPDM - Conta Numune 2|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   11.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti|11.00
EPDM - Conta Numune 2|ParametersAnaliz Sonuçları|*Uzama  369.00  %  TS ISO 37  |Uzama|369.00
EPDM - Conta Numune 3|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   14.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti|14.00
EPDM - Conta Numune 3|ParametersAnaliz Sonuçları|*Uzama  394.00  %  TS ISO 37  |Uzama|394.00
EPDM - Conta Numune 4|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   12.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti|12.00
EPDM - Conta Numune 4|ParametersAnaliz Sonuçları|*Uzama  384.00  %  TS ISO 37  |Uzama|384.00
EPDM - Conta Numune 5|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   10.50  N/mm^2  TS ISO 37  |Kopma Mukavemeti|10.50
EPDM - Conta Numune 5|ParametersAnaliz Sonuçları|*Uzama  372.00  %  TS ISO 37  |Uzama|372.00
